"ulasan","pfm+","pfm-","psn+","psn-","byr+","byr-","ftr+","ftr-","tpl+","tpl-","umu+","umu-"
"MANTAP deh.....ðŸ˜ðŸ‘ðŸ‘ðŸ‘ Tampilan baru bikin senam jantung 1 jam loading, padahal 1 jam kedepan harus naik kereta Akhirnya aplikasi tidak bisa di buka, masih loading & bisa masuk sebutkan nama ðŸ˜ðŸ‘ keren bingitttt Terimakasih sudah bikin SENAM JANTUNG... MERDEKA","0","0","0","1","0","0","0","0","0","0","0","0"
"Waduh ko malah jadi lemot gini dengan tampilan baru, tolong cepat di perbaiki aplikasi Access by KAI nya pak Direktur, mau pesen tiket aja Gagal terus gimana ini bisa bisa ga bisa naek kereta berangkat kerjanya.","0","1","0","1","0","0","0","0","0","0","0","0"
"Wahh tampilan nya sekarang ok banget. Cuma sayang metode pembayaran masih dibatasi kartu debit mandiri sama OVO. Mohon tambahin dong ewallet Gopay dan DANA. Terus debit BRI, Mandiri, sama BCA.","0","0","0","0","0","1","0","0","0","0","0","0"
"Sejauh ini mudah digunakan dengan tampilan access baru, tapi tolong diperbaiki tampilan kai antarkota ngga bisa diklik dibagian bawahnya krn tampilannya ngga full dan aplikasi sering berhenti sendiri, terima kasih atensinya, mohon segera dilakukan perbaikan sehingga bisa pesan tiket antarkota dgn mudahðŸ™","0","0","0","1","0","0","0","0","0","0","0","0"
"Ki diupdate tampilan e nyar apik2 lakok ra kenek dibuka pye to ki min","0","1","0","0","0","0","0","0","0","0","0","0"
"SAYA GK SUKA TAMPILAN SEKARANG TAMPILAN SKRNG MALAH BIKIN RIWEH+ DIKIT"" SUKA KELUAR+LEMOTTT,TRS YG BIASANYA PESEN TIKET CPT SKRNG MALAH HARUS PENCET INI ITU DLU. PLEASE AYO BALIKIN TAMPILAN YANG KAYA DULUUUUU LAGII","0","0","0","0","0","0","0","0","0","0","0","0"
"tampilan lama lebih ramah terhadap pengguna","0","0","0","0","0","0","0","0","0","0","0","0"
"Update aplikasi kok malah jd bikin susah, tampilannya bikin pusing tambah repot lg scan barcode qris ga bs di download terus.. masa harus pake 2 hp.. kecewaaa ðŸ˜“ðŸ˜“","0","1","0","0","0","0","0","0","0","1","0","0"
"Mohon maaf lebih bagus UI sebelumnya, UI sekarang bikin aplikasi lemot saat dibuka, butuh 1 menitan baru bisa masuk ke halaman home, mohon diperbaiki secepatnya, agar tidak mempersulit para penumpang ketika saat boarding di stasiun, terimakasih ðŸ™","0","0","0","0","0","0","0","0","0","0","0","0"
"Bagus lebih cepat lebih baik","1","0","0","0","0","0","0","0","0","0","0","0"
"Tampilannya bagus, tapi saat mau masuk ke aplikasi lamanya mbuat emosi banget","0","1","0","0","0","0","0","0","1","0","0","0"
"mantaap","0","0","0","0","0","0","0","0","0","0","1","0"
"Secara tampilan oke, masalah sistem jauh sama yang lama. Lemot banget min, kukira jaringan yg lemot ternyata bukan sampe restart hp berkali-kali Mau pesen malah jadi seribet ini. Mending yang lama","0","0","0","0","0","0","0","0","0","0","0","0"
"lebih buruk dari aplikasi sebelumnya, aplikasi baru walaupun tampilannya bagus, tapi sangat lamban dan sering error, kita yang butuh tiket cepat jd terhambat.","0","1","0","1","0","0","0","0","0","0","0","0"
"aplikasi buatan negri memang terbaik waktu buka aplikasinya juga cepet banget gak pakek loading terbaik emang buatan anak negeri","1","0","0","0","0","0","0","0","0","0","1","0"
"Ui ux elit, backend sulit","0","1","0","0","0","0","0","1","0","0","0","0"
"Yang baru lucu tapi lemot parah.","0","1","0","0","0","0","0","0","1","0","0","0"
"Good Jobs","0","0","0","0","0","0","0","0","0","0","0","0"
"Tampilan memang bagus setelah di update tetapi kulitas aplikasi lebih baik versi sebelumnya","0","1","0","0","0","0","0","0","1","0","0","0"
"Sangat baik","1","0","0","0","0","0","0","0","0","0","1","0"
"Kini Versi Terbaru Access By KAI Jauh Lebih Baik Daripada Versi Sebelumnya, Lebih Modern Dan Colorful, Saran Saya Tambahkan Beberapa Fitur Lain Dan Perbaiki Beberapa Bug Yang Masih Ada, Maju Terus KAI!!","0","0","0","0","0","0","0","1","0","0","0","0"
"Tampilan jadi semakin bagus. sebelum di Update sering Lemot, setelah di Update untuk akses ke semua Fitur lancar jaya. Fitur untuk Commuter Line lebih lancar dibandingkan via aplikasi C Acces.","0","1","0","0","0","0","0","0","0","0","0","1"
"pakai aplikasi sangat membantu banget bisa mesan tiket dari jauh hari ðŸ˜ŠðŸ˜ŠðŸ˜Š","1","0","0","0","0","0","0","0","0","0","1","0"
"alhamdulilah beberapa kali perjalanan pesan tiket lewat apk ini lancar jaya tanpa ada kendala apapun. Dan di loket cekin cukup menunjukkan barkot di tiket online aja tanpa perlu mencerak/print dulu. Semoga semakin sukses KAI","1","0","0","0","0","0","1","0","0","0","0","0"
"Kereen","0","0","0","0","0","0","0","0","0","0","1","0"
"Updateny bagus,tpi susah skrng dftr kaipayny, udah gitu byar pake kai juga susah","0","0","0","0","0","1","0","0","0","0","0","0"
"penyegaran UI/UX nya sngt membantu sekali, teruss tingkatkan pelayanan dan pengembangan aplikasi, selalu terima masukan dri user jadikan bahan evaluasi agar lbih baik lgi.","0","0","0","0","0","0","0","0","0","0","0","1"
"Kerenn","0","0","0","0","0","0","0","0","0","0","1","0"
"Memudahkan dalam traveling cepat juga pendukung buat yg suka travelling.","0","0","0","0","0","0","0","0","0","0","1","0"
"Aplikasi mudah digunakan,gak ribet mau ganti jadwal pembatalan tiket cukup lewat aplikasi.","0","0","0","0","0","0","0","0","0","0","1","0"
"Good","0","0","0","0","0","0","0","0","0","0","1","0"
"Dapat pesan tiket sambil rebahanðŸ˜‚ , mudah pilih kursi sesuai seleraðŸ˜€","0","0","0","0","0","0","0","0","0","0","1","0"
"Cepat,senyap,simpel......joooooooozzz berangkat..","0","0","0","0","0","0","0","0","0","0","1","0"
"Aplikasi Ini KerenðŸ¤© Jadi Lebih Mudah Deh Pesan Tiket Untuk Bepergian , Semangat Sahabat KAIðŸ¤©","0","0","0","0","0","0","0","0","1","0","1","0"
"Oke kok aplikasinya, semoga semakin ditingkatkan.","0","0","0","0","0","0","0","0","0","0","1","0"
"Membantu sekali, manteb pokoknya","0","0","0","0","0","0","0","0","0","0","1","0"
"The bestâ™¥ðŸ™","0","0","0","0","0","0","0","0","0","0","1","0"
"Sudah sesuai harapan.","0","0","0","0","0","0","0","0","0","0","1","0"
"Aplikasi lebih ringan , dan mudah untuk digunakan ,juga penambahan fiturnya lengkap","1","0","0","0","0","0","1","0","0","0","1","0"
"Setelah update audah bisa aktivasi... Good job... ðŸ‘ðŸ‘","1","0","0","0","0","0","0","0","0","0","1","0"
"Update baru, memuaskan","1","0","0","0","0","0","0","0","0","0","1","0"
"Keren si ini, nyaman aplikasinya. Serig pesen tiket lewat pake aplikasi KAI acces","0","0","1","0","0","0","0","0","0","0","1","0"
"Mantap min, sudah bisa beli tiket commuter lewat kai acces makin mempermudah pengguna yeay, terimakasih ðŸ™ðŸ‘","0","0","1","0","0","0","0","0","0","0","1","0"
"Tampilan jauh lebih baik dengan fitur unggulan terbarunya yang menarik, thanks kai aplikasinya bagus dan lancar tdk ada trouble","1","0","0","0","0","0","1","0","1","0","0","0"
"Thanks tampilan baru lebih intuitif","0","0","0","0","0","0","0","0","1","0","0","0"
"Lebih mudah memakai aplikasi ini untuk pergi jauh dan tidak perlu repot2 ngntri lbh cepat jg","0","0","0","0","0","0","0","0","0","0","1","0"
"Sepertinya ada yang keliru dalam pengaturan batas waktu pembayaran, Ketika akan melakukan pembayaran menggunakan KAI pay maupun QRIS LinkAja batas waktu pembayaran yang tertera 00:-51:00 sehingga memunculkan notifikasi error 'kadaluwarsa, waktu pemesanan anda telah habis' langsung setelah kami klik 'bayar' Mohon segera diperbaiki","0","1","0","0","0","0","0","0","0","0","0","0"
"Beli tiket KRL jangan cuma pakai KAI Pay dong, lebih baik pakai QRIS yang bisa semua bank, jadi nggak perlu top up ewallet baru lagi","0","1","0","0","0","0","0","0","0","0","0","0"
"Terpercaya","0","0","0","0","0","0","0","0","0","0","1","0"
"Bagus lancar.","0","0","0","0","0","0","0","0","0","0","1","0"
"KAI PANCEN OKE...","0","0","0","0","0","0","0","0","0","0","1","0"
"Cukup membantu dalam mencari informasi mengenai jadwal KA dan promo","0","0","0","0","0","0","1","0","0","0","1","0"
"Terimakasih apk nya sangat membantu ðŸ¤©","0","0","0","0","0","0","0","0","0","0","1","0"
"Bagus lancar dan pemuda kita untuk pesan tiket","0","0","1","0","0","0","0","0","0","0","1","0"
"Terima kasih, akhirnya bisa terupdate juga, tampilan UI nya mengkeren dari sebelumnya ðŸ‘","1","0","0","0","0","0","0","0","0","0","1","0"
"Sementara saya kasih bintang 2, apknya memang udah good nice. Akan tetapi saat pembayarannya rada ribet. Mohon dong E-wallet spt GoPay dan Dana diadakan dong, sehingga saat pembayarannya tidak ribet. Terus E-Banking, pada saat transaksi ada kendala juga. Mohon ditingkatkan layanannya, sehingga konsumen nyaman.","0","1","0","0","0","1","0","0","0","0","0","0"
"Update terbarunya keren makin simple dan satset udah ada semua","1","0","0","0","0","0","0","0","0","0","1","0"
"Memudahkan konsumen,menyingkat waktu","0","0","0","0","0","0","0","0","0","0","1","0"
"Sangat memudahkan alkamdulillah","0","0","0","0","0","0","0","0","0","0","1","0"
"Bagus nih, tampilan enak diliat, tapi di gua gak lemot kok tampilannya, enteng juga apk nya ga berat","1","0","0","0","0","0","0","0","1","0","1","0"
"Nicee","0","0","0","0","0","0","0","0","0","0","1","0"
"Solusi pembelian tiket kereta api yang mudah","0","0","0","0","1","0","0","0","0","0","0","0"
"Behhhhh mantap,kalo bisa ada fitur yang bisa ngecek jalur nya bisa kek stasiun apa ajah kaya,serang bisa jalur stasiun Cilegon,pasir putih dhh kek gitu lah","0","0","0","0","0","0","0","0","0","0","1","0"
"Udah update access by KAI, selama ini lancar - lancar saja","0","0","0","0","0","0","0","0","0","0","1","0"
"Sangat menarik dari sisi tampilan dan lebih akurat dalam menyampaikan informasi Perjalanan kereta api, ini juga lebih cepat apknya berjalan","0","0","0","0","0","0","0","0","0","0","1","0"
"Mantap","0","0","0","0","0","0","0","0","0","0","1","0"
"alhamdulillah jd lebih mudah... lancar, dulu susah banget kl mau hapus email (akun) krn sdh tdk aktif, skrg kl mau ganti nomer caranya udh gampang bgt. sukaaa","1","0","0","0","0","0","1","0","0","0","1","0"
"Update besar2an aplikasi KAI semakin bagus, respon cepat dan UI keren. Cuma ada kekurangan yaitu metode pembayaran e wallet cuma ada opsi OVO, mungkin kedepan bisa ditambahkan wallet lain seperti gopay, shopeepay, dana atau virtual account.","1","0","0","0","0","0","0","0","0","0","0","0"
"Banyak fitur menjadi satu, ini baru keren. (Ka Jarak Jauh, Ka Lokal, Ka Bandara, Commuter Line) Mantap.","0","0","0","0","0","0","0","0","0","0","1","0"
"Sangat membantu aktifitas kerja dan jadi lebih efisien karena tdk butuh waktu lama untuk pesan tiket semakin lancarjg","0","0","1","0","0","0","0","0","0","0","1","0"
"Bagus ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»","0","0","0","0","0","0","0","0","0","0","1","0"
"Pelayanan mudah dipahami","0","0","0","0","0","0","0","0","0","0","1","0"
"Setelah update tampilan lebih colourfull lebih lengkap bahkan jadwal commuterline..suka dg versi baru kai performnya meningkt jadi lebih cepet","1","0","0","0","0","0","0","0","1","0","0","0"
"Keren dengan UI yang baru, yg aq rassa diapk dulu untuk fitur rencana perjalanan lama saat loadnya buat skarang sudah lancar semua","1","0","0","0","0","0","0","0","0","0","0","0"
"Mantap","0","0","0","0","0","0","0","0","0","0","1","0"
"Nah, akhirnya setelah server diperbaiki, sekarang kuenceng. Terima kasih KAI","0","0","0","0","0","0","0","0","0","0","1","0"
"Ini UI di update terbaru sangan menyenangkan, ada KA Lokal, Antar kota, KA bandara dan komputer yg terpisah menunya. Jadi kebih mudah, cepat dan juga railfood ðŸ¥°ðŸ¥°","0","0","0","0","0","0","1","0","0","0","1","0"
"Mantap terimakasih","0","0","0","0","0","0","0","0","0","0","1","0"
"Tampilan baru memang terlihat fresh, tapi ya ampun gak selama ini juga loadingnya dong","0","1","0","0","0","0","0","0","1","0","0","0"
"Keren jg update yg terbaru","0","0","0","0","0","0","0","0","0","0","1","0"
"Mantab","0","0","0","0","0","0","0","0","0","0","1","0"
"Bagus sihh tpi waktu transaksi gagal uang saya tidak dikembalikan padahal di pemberitahuannya dikembalikan kecewa bgt siii","0","0","0","1","0","0","0","0","0","0","0","0"
"aplikasi ini bagus, cm kurangnya ketika ingin mencari hotel, belum bisa memilih semua bintang hotel.","0","0","0","0","0","0","0","0","0","0","0","0"
"Bagus sekali tapi suka loading","0","0","0","0","0","0","0","0","0","0","0","0"
"Aplikasi update terbaru bagus, tp Saran q baikny harga2 tiket yg sdh habis terjual, d taruh paling bawah seperti aplikasi sebelumnya supaya gx bingung. Klu skrang d kirain msh ada tiketny, ternyata zonk.","1","0","0","0","0","0","0","1","0","0","0","0"
"update nya bagus, tapi lebih bagus lagi kalau ada tema warna gelap...","1","0","0","0","0","0","0","0","0","1","0","0"
"Lumayan membantu membeli tiket kereta api tanpa admin huhuðŸ”¥ðŸ”¥ lancar jg tdk ada kendala saat melakukan pemesanan, update membernya kok susah min oadahal datanya sudah sesuai bagus yg sebelumnya, padahaka sblmnya udah banyak banget pesen tiketnya","0","0","1","0","0","0","0","0","0","0","0","0"
"Praktis","1","0","0","0","0","0","0","0","0","0","0","0"
"Ktk kubuka pertama kali Access by KAI, aku mau pesan tiket JTB-GMR klas Exc ternyata ada tambahan Assuransi yg hrs dipilih, maka aku urung pesan, kecuali Assuransi itu wajib dr pemerintah bukan swasta.","0","0","0","1","0","0","0","0","0","0","0","0"
"Mantap,sudah bisa dan sukses selalu","0","0","0","0","0","0","0","0","0","0","1","0"
"Bagus sekali","0","0","0","0","0","0","0","0","0","0","1","0"
"Aplikasi Bagus ,Aplikasi Ini Sangat Membantu Para Travel Khusunya Yang Menggunakan Jalur Kereta Api.","0","0","0","0","0","0","0","0","0","0","1","0"
"LANCARR DI HP ku tapi dg spek lumayan tinggi lo, gatau kok orang-orang bilanylemot banget tapi di aku lancar. Banyak promo hotel jug","1","0","0","0","0","0","0","0","0","0","1","0"
"Terlalu bnyak menu semakin lemot aplikasinya....","0","1","0","0","0","0","0","0","0","0","0","1"
"Sangat bermanfaat mudah sekali untuk memesan tiket kereta dibanding pake apk tiket online yang lain","0","0","1","0","0","0","0","0","0","0","1","0"
"Aplikasinya mempermudah dan bagus","0","0","0","0","0","0","0","0","1","0","1","0"
"Untuk aplikasi KAI access yg lama, untuk UI tbh simple dan kesannya B aja. Untuk KAI access versi baru, bagus banget UI-nya. Tapi biarpun UI-nya bagus dan fitur2nya banyak tidak perlu waktu lama untuk loading-nya. Mantap kai UI-nya bagus & simple tapi juga ngga berat. Tq","0","0","0","0","0","0","0","0","0","0","0","0"
"Apk nya ngebantu bangettt apalagi kalo misalkan lagi butuh cepettt tiket kereta, ditambah lagi bisa order makanan via apk juga","1","0","0","0","0","0","1","0","0","0","0","0"
"kualitasnya lebih baik untuk baru di update, saya mau pesan tiket juga makin mudah sudah tidak eror dan lemot","1","0","0","0","0","0","0","0","0","0","1","0"
"Updetan versi terbaru bner2 makin bagus deh dah gaLemot banget, sanagat memudhakan daripada versi lama","1","0","0","0","0","0","0","0","0","0","1","0"
"Setelah diupdate , aplikasinya makin lancar ga lemot","1","0","0","0","0","0","0","0","0","0","0","0"
"Sejak diupdate malah makin mudah Aplikasinya ga lemot lagi. mudah sekali ketika cek tiket dan ketika menyelesaikan step by step setelah isi data penumpang. Update terbaru ini sangat membantu saya puas","1","0","0","0","0","0","1","0","0","0","1","0"
"baru tau kai access ada pembaruan. pas mau pesen tiket aplikasinya lancar banget","1","0","1","0","0","0","0","0","0","0","0","0"
"Mudah, lancar pembayarannya....yg tdk punya atm ,bisa melalui indomart,alfamart.....mantap","0","0","0","0","1","0","0","0","0","0","0","0"
"Setelah update palah makin baik.. Apk ringan lancar tidak lemot","1","0","0","0","0","0","0","0","0","0","0","0"
"Lancar bettt","0","0","0","0","0","0","0","0","0","0","1","0"
"Setelah update jadi mudah buat login, ga butuh waktu yang lama untuk login. Keren nih app terupdatenya","1","0","0","0","0","0","0","0","0","0","1","0"
"Makin di upgrade makin lancar pesen tiket juga makin mudah, tapilan nya juga lebih mordern suka bgt lebih fress","0","0","1","0","0","0","0","0","1","0","0","0"
"Abis tak update tampikan baru malah makin bagus dan jadi makin lancar, mw cari tiket juga gampang","1","0","0","0","0","0","0","0","1","0","0","0"
"Lebih mudah digunakan yg tampilan lama, yg baru lebih ruwet","0","0","0","0","0","0","0","0","0","0","0","0"
"Semakin memberikan kemudahan customer update an yg baru ini. Bintang 5 buat update an terbarunya kai udah ga lemot lagi jadi jos mantp is the best lancar jaya. Lebih suka aplikasi terbaru ini karena mudah dimengerti oleh customer/pengguna","1","0","0","0","0","0","1","0","0","0","0","0"
"Versi baru lebih ga lemot ... loadingnya ga pke lama buat akses masuk aplikasinya, pindah"" menu jg ga lemot","1","0","0","0","0","0","0","0","0","0","0","0"
"Sudah bagus fitur lama. Sekarang mau melakukan pemesanan tidak dapat mengakses terus.","0","1","0","1","0","0","0","0","0","0","0","0"
"Diperbarui malah lebih baik & malah memudahkann. Mau upgrade ke basic pake akun yang lama mudah lancar jaya langusugn bisa. Bintang 5","1","0","0","0","0","0","0","0","0","0","1","0"
"UI klo belom mateng gausa di launching","0","1","0","0","0","0","0","0","0","0","0","1"
"Sangat lancar buat pesen tiket kereta, bookng hotel juga bisa lewat kai sekrang","0","0","1","0","0","0","0","0","0","0","1","0"
"Aplikasi diperbarui makin ga susah buat masuk. seblumny tiap masuk selalu bendal atau kalau bisa masuk, mutarnya lama sekarang dah lancar dan normal lagi. Tulung diperbaiki servernya juga.","0","0","0","0","0","0","0","0","0","0","0","0"
"Di upgrade tambah satset","1","0","0","0","0","0","0","0","0","0","0","0"
"Ga nyesel upgrade ke versi baru, awalnya berkali2 coba masuk tetep aja g bisa login setelh upgrade mudah login","1","0","0","0","0","0","0","0","0","0","1","0"
"byk promonya jg ni abis di perbarui pesen tiket dpat harga promo kan jadi enak ya","0","0","1","0","0","0","0","0","0","0","1","0"
"Aplikasi aman lancar jaya & Membuat Pelanggan KAI Semakin mudah Dengan Update Ini.","1","0","0","0","0","0","0","0","0","0","1","0"
"app nya mudah untuk diakses mau cari dan pesen  tiket juga mudah","1","0","1","0","0","0","0","0","0","0","0","0"
"setelah di upgrade malah jadi lancar. aplikasi nya buka jadwal/pembayaran malah jadi lebih cepet","1","0","0","0","0","0","1","0","0","0","0","0"
"Otomatis terupdate, versi baru memudahkan, lebih lancar. Mau pesan tiket jadi mudah kearena saya PP kerja naik commuter","1","0","1","0","0","0","0","0","0","0","0","0"
"Aplikasi baru alhamdulillah.... lancar Mau pesen tiket ka lokal jadi lebih gampang","0","0","1","0","0","0","0","0","0","0","1","0"
"Ko tiba tiba update kaget ama logo dan mana barunya tapi jadi makin lancar sihh","1","0","0","0","0","0","0","0","0","0","0","0"
"Setelah update jadi lancar, tapi tampilan antarmukanya bagusan yang sebelumnya","1","0","0","0","0","0","0","0","0","1","0","0"
"GOOD buat pemerintah apk kai terbru kualitasnya bagus cepet jg","1","0","0","0","0","0","0","0","0","0","1","0"
"Kualitas semakin menurun. Sebaiknya lebih diperbaiki lagii","0","1","0","0","0","0","0","0","0","0","0","0"
"Biasanya lemot poll...tapi setelah update malah lancar teros","1","0","0","0","0","0","0","0","0","0","0","0"
"semenjak update aplikasi jd ringan dan lancar bet","1","0","0","0","0","0","0","0","0","0","0","0"
"Habis di update jadi mudah diakses, bagus versi terbaru daripada sebelumnya kaga lemot","1","0","0","0","0","0","0","0","0","0","1","0"
"Aplikasinya tidak familiar, mending yang lama","0","0","0","0","0","0","0","0","0","0","0","1"
"sangat tidak ramah untuk penggunaan pembelian tiket harusnya cuman isi data diri ,pilih kursi, langsung bayar sekarang ada pembelian makanan , tiket transportasi dll sangat menganggu proses transaksi harusnya di pisah dari tools utama yaitu pembelian tiket jangan di selipi untuk pesan makanan maupun akomodasi transportasi. terimakasih","0","0","0","0","0","0","0","1","0","0","0","0"
"Lancar banget... Mau melakukan pembayaran juga gamapng","1","0","0","0","1","0","0","0","0","0","0","0"
"Lebih suka tampilan app yg dulu","0","0","0","0","0","0","0","0","0","1","0","0"
"Sudah tidak ada kendala lagi buat pesen tiket kereta pake aplikasi kai ini jadi makin mudah dan cepet","1","0","1","0","0","0","0","0","0","0","0","0"
"baru di update apknya lancar terus, ga bikin nggu makin lama","1","0","0","0","0","0","0","0","0","0","0","0"
"Iya sih makin lancar tapi aplikasi yang baru tidak efektif dalam pemilihan kursi. Tampilan kursi mending di aplikasi yang lama lebih efektif dan efisien","1","0","0","0","0","0","0","1","0","0","0","0"
"Update otomatis, biasa nya tiket kereta yang sudah habis ga ditampilin ini yang sudah habis ditampilin kirain masih tersedia","0","0","0","0","0","0","1","0","0","0","0","0"
"Diupdate jdi makin lancar, tak kasih bintang 5 deh buat aplikasi ini","1","0","0","0","0","0","0","0","0","0","1","0"
"Jarang banget ngasi Ulasan gini, tp ini fix super lemot banget, kukira semakin baik, eh cuma tampilannya doang, masa mau buka apk aja lemot poll, kalo kek gini, kan gak bisa bur"" buka pas mau scan barcode ya","0","1","0","0","0","0","0","0","1","0","0","0"
"Aplikasinya Lebih bagus daripada sistem yang lama","0","0","0","0","0","0","0","0","0","0","1","0"
"Masih bagus yang lama. Setelah di-update malah bobrok","0","0","0","0","0","0","0","0","0","0","0","1"
"Ada pembaruan bukannya tambah oke malah buruk","0","0","0","0","0","0","0","0","0","0","0","1"
"Malah semakin bagus dan lancar banget aplikasi nya di versi terbaru ini...","1","0","0","0","0","0","0","0","0","0","1","0"
"sat sett ","1","0","0","0","0","0","0","0","0","0","0","0"
"Aplikasi setelah update justru gak jelas, semakin ribet!!","0","0","0","0","0","0","0","0","0","0","0","1"
"Performany sedikit lebih baik darisebelumnya,,,,","1","0","0","0","0","0","0","0","0","0","0","0"
"tampilan baru makin luncarr","1","0","0","0","0","0","0","0","0","0","0","0"
"Dikomentar lain banyak yang bilagn lemot tapi di akun lancar ini ga lemot samsek","0","0","0","0","0","0","0","0","0","0","0","0"
"lancar banget tdk kendala wktu mau pembayaran malah jadi efektif","1","0","0","0","1","0","0","0","0","0","0","0"
"Versi lama mempermudah pelanggan, versi baru justru mempersulit pelanggan. Tolong diperbaiki...","0","0","0","0","0","0","0","0","0","0","0","0"
"Setelah upgrade kok malah susah banget ya masuk aplikasinya..semoga segera di benahi aplikasi ini.","0","0","0","0","0","0","0","0","0","0","0","1"
"Mau naik kereta api bookingnya makin mudah, aplikase lancar.. ","1","0","0","0","0","0","1","0","0","0","0","0"
"KAI access yang udah di update ga banyak errornya udah lancar juga","1","0","0","0","0","0","0","0","0","0","0","0"
"Udah normal apanya, ini aku mau masuk suruh masuk pakai email lagi. Bad bgt KAI access yg baru, menyulitkan customer.","0","0","0","0","0","0","0","0","0","0","0","1"
"Aplikasi sangat tidak rekomendasi. Harusnya kan pake palikasi supaya praktis ini malahan menjadi buangÂ² waktu dan gak bisa dipake. BenerÂ² gak efisien waktu. Tolong dong IT KAI diperbaiki.","0","1","0","0","0","0","0","0","0","0","0","1"
"PP kerja pake ka diupdate ini malah lancar, saya pelanggan setia kai jdiin aku BA dong ehehe","1","0","0","0","0","0","0","0","0","0","0","0"
"Update malah tambah lancar","1","0","0","0","0","0","0","0","0","0","0","0"
"lancar bgt...","1","0","0","0","0","0","0","0","0","0","0","0"
"Tampilan baru malah semakin buruk..","0","0","0","0","0","0","0","0","0","1","0","0"
"keren kok, aq suka","0","0","0","0","0","0","0","0","0","0","1","0"
"Habis di upgrade lancar bgt. ga nyesel update, mungkin kalo masih lemot update aha","1","0","0","0","0","0","0","0","0","0","0","0"
"Aplikasiny sudah lancar kok guys yagn versi bru ini, abis update tadi aku pesen tiket dan bayar pke ovo sampe liat e-boaridngnya lancar","1","0","0","0","0","0","0","0","0","0","0","0"
"Di upgrade harusnya lebih bagus, ini malah jadi ribet. Padahal yang sebelumnya udah user friendly.","0","0","0","0","0","0","0","0","0","0","0","1"
"Setelah aplikasi diupdate semakin lancar bgt. Sangat memudahkan.....","1","0","0","0","0","0","0","0","0","0","1","0"
"Emang boleh selancar ini????","1","0","0","0","0","0","0","0","0","0","0","0"
"Tolong ini aplikasi nya banyak banget gangguannya. Please fix","0","0","0","0","0","0","0","0","0","0","0","1"
"Di Update Bukan Nya Makin Bagus , malah Makin Buriq","0","0","0","0","0","0","0","0","0","0","0","1"
"Di update bukannya makin bagus malah makin buruk. Tidak se simpel praktis dulu. Banyak iklan.","0","0","0","0","0","0","0","1","0","0","0","1"
"Bagus.... benr2 bagus baik performa & tampilan","1","0","0","0","0","0","0","0","1","0","0","0"
"Jauh lebih bagus performany....","1","0","0","0","0","0","0","0","0","0","0","0"
"SATSET banget aplikasinya,bisa buat buruÂ² liat jadwal kereta. Masih mending aplikasi yang sekarang daripada yang dulu","1","0","0","0","0","0","0","0","0","0","0","0"
"Sudah byk plusnya daripada yang lama metode pembayaran jg banyk beli tiket k.a jadi sangat mudah bgt lacar jg","0","0","0","0","1","0","0","0","0","0","1","0"
"Aplikasi KAI gapernah bener emang, gimanasih tim IT-nya nih ah elah","0","0","0","0","0","0","0","0","0","0","0","1"
"baru update malah ngga jelas","0","0","0","0","0","0","0","0","0","0","0","1"
"Dalam proses pemesanan tiket lebih mudah dan tdk memakan waktu memakan wkatu lama lebih baik daripada versi yang dulu","0","0","1","0","0","0","0","0","0","0","1","0"
"Update nya bagus, bagus bgt, apalagi tampulannya jadi lebih baru ","0","0","0","0","0","0","0","0","1","0","1","0"
"Shapppp bos udah lancar kok","1","0","0","0","0","0","0","0","0","0","1","0"
"Pembayaran ga ribet pake kaipay makin mempermudah user kai buat pesen tikt sih ini fiturbarunya satset parah lagi","1","0","0","0","1","0","1","0","0","0","0","0"
"Aplikasi terupdate otomatis, tapi terupdate bukannya lebih baik menurutku lebih susah si, enak yang kemaren, jadi g tambah flexible, ayo balik kayak kemaren aja donk","0","0","0","0","0","0","0","0","0","0","0","1"
"Udah update versi terbaru tampilanya GEMESSSSS banget sukaa malah lancarr banget juga","1","0","0","0","0","0","0","0","1","0","0","0"
"Tidak megnecewakan siii setelah di update malah satset parah. Ada prommo kemerdekaan jgu sangat membantu sekali tengkyu kai","1","0","0","0","0","0","1","0","0","0","0","0"
"aplikasi g guna, klo g bisa meng operasikan aplikasi mending offline aj, malah di tiadakan offline","0","0","0","0","0","0","0","1","0","0","0","1"
"Gini dong lancar severny yg kemaren kok koneksinya timeout terus,    kalo diplikasi yg baru bisa sat set pesen tiket","1","0","0","0","0","0","0","0","0","0","1","0"
"jadi ngga bisa cek jadwal krl, aplikasi malah jd lebih rumit, simple yg versi lama","0","0","0","0","0","0","0","1","0","0","0","0"
"kalau sistem belum selesai harusnya jangan publikasi malah jadi repot","0","0","0","0","0","0","0","0","0","0","0","1"
"Update bukannya mempermudah malah mempersulit. Aneh","0","0","0","0","0","0","0","0","0","0","0","1"
"Setelah di update jadi lebih baik ngga zonk lagi baik dari performa fitur""nya dll. tampilan dan pengoperasian jugalebih efisien versi terbaru sumpah, versi lamanya nyebelin. Aneh","1","0","0","0","0","0","1","0","1","0","0","0"
"Apk terbaru kebanyakan menu","0","0","0","0","0","0","0","1","0","0","0","0"
"Yang saya rasakan lebih bagusan yang sekarnag daripada yang dulu, soalnya abis di upgrade aman lancar jaya","1","0","0","0","0","0","0","0","0","0","1","0"
